cls,xref
DOID:1897,UMLS_CUI:C0037072
DOID:1897,MSH:D012810
DOID:10630,SNOMEDCT_2010_1_31:19448008
DOID:10630,UMLS_CUI:C0155293
DOID:10630,ICD9CM:377.13
DOID:3855,NCI:C39908
DOID:3855,SNOMEDCT_2010_1_31:236740006
DOID:3855,UMLS_CUI:C0341767
DOID:7568,UMLS_CUI:C1332189
DOID:7568,NCI:C9374
DOID:171,UMLS_CUI:C0206093
DOID:171,MSH:D017599
DOID:171,SNOMEDCT_2010_1_31:253096008
DOID:171,SNOMEDCT_2010_1_31:73676002
DOID:171,NCI:C3716
DOID:14218,OMIM:274270
DOID:14218,MSH:D054067
DOID:14218,UMLS_CUI:C0268132
DOID:14218,SNOMEDCT_2010_1_31:77365006
DOID:14218,SNOMEDCT_2010_1_31:238016000
DOID:14218,NCI:C3964
DOID:8197,UMLS_CUI:C1518701
DOID:8197,NCI:C40001
DOID:3462,UMLS_CUI:C0018552
DOID:3462,NCI:C3075
DOID:3462,SNOMEDCT_2010_1_31:400006008
DOID:3462,OMIM:MTHU017022
DOID:3462,SNOMEDCT_2010_1_31:27391005
DOID:3462,SNOMEDCT_2010_1_31:51398009
DOID:3462,MSH:D006222
DOID:3462,UMLS_CUI:C0334092
DOID:7833,UMLS_CUI:C1516429
DOID:7833,NCI:C40192
DOID:0050809,OMIM:601492
DOID:8573,SNOMEDCT_2010_1_31:25147002
DOID:8573,UMLS_CUI:C0162849
DOID:8573,SNOMEDCT_2010_1_31:41890004
DOID:8573,MSH:D017513
DOID:8573,ICD9CM:697.1
DOID:7469,NCI:C4226
DOID:7469,SNOMEDCT_2010_1_31:8276007
DOID:7469,UMLS_CUI:C0334425
DOID:7030,UMLS_CUI:C1332640
DOID:7030,NCI:C5664
DOID:11275,UMLS_CUI:C0153182
DOID:11275,SNOMEDCT_2010_1_31:88943008
DOID:11275,ICD9CM:095.6
DOID:8661,SNOMEDCT_2010_1_31:189213006
DOID:8661,UMLS_CUI:C0154058
DOID:8661,ICD9CM:230.0
DOID:8661,SNOMEDCT_2010_1_31:271325000
DOID:8661,SNOMEDCT_2010_1_31:189210009
DOID:11838,UMLS_CUI:C0238352
DOID:11838,NCI:C7730
DOID:0050479,UMLS_CUI:C0022729
DOID:0050479,MSH:D007710
DOID:9723,UMLS_CUI:C0042904
DOID:9723,SNOMEDCT_2010_1_31:48142003
DOID:9723,ICD9CM:360.04
DOID:3749,UMLS_CUI:C1519827
DOID:3749,NCI:C39874
DOID:9359,ICD9CM:726.60
DOID:9359,SNOMEDCT_2010_1_31:202874003
DOID:9359,UMLS_CUI:C0158313
DOID:9359,SNOMEDCT_2010_1_31:39547005
DOID:9359,SNOMEDCT_2010_1_31:267994006
DOID:9359,ICD9CM:726.6
DOID:13168,SNOMEDCT_2010_1_31:93805009
DOID:13168,SNOMEDCT_2010_1_31:363450006
DOID:13168,ICD9CM:187.1
DOID:13168,UMLS_CUI:C0153598
DOID:0050567,OMIM:612858
DOID:0050567,OMIM:615892
DOID:0050567,OMIM:613705
DOID:0050567,OMIM:610361
DOID:0050567,OMIM:608371
DOID:0050567,OMIM:119530
DOID:0050567,OMIM:602966
DOID:0050567,OMIM:600757
DOID:0050567,OMIM:608874
DOID:0050567,OMIM:608864
DOID:0050567,OMIM:613857
DOID:0050567,OMIM:600625
DOID:9070,ICD9CM:556.4
DOID:9070,SNOMEDCT_2010_1_31:196994006
DOID:9070,NCI:C5517
DOID:9070,SNOMEDCT_2010_1_31:13025001
DOID:9070,UMLS_CUI:C0267392
DOID:4074,NCI:C8294
DOID:4074,UMLS_CUI:C0281361
DOID:11533,UMLS_CUI:C0027889
DOID:11533,SNOMEDCT_2010_1_31:128205005
DOID:11533,MSH:D009477
DOID:12361,NCI:C3071
DOID:12361,SNOMEDCT_2010_1_31:237510004
DOID:12361,SNOMEDCT_2010_1_31:38591003
DOID:12361,SNOMEDCT_2010_1_31:237823003
DOID:12361,UMLS_CUI:C0018213
DOID:12361,SNOMEDCT_2010_1_31:154655004
DOID:12361,EFO:0004237
DOID:12361,SNOMEDCT_2010_1_31:190240002
DOID:12361,OMIM:275000
DOID:12361,SNOMEDCT_2010_1_31:353295004
DOID:12361,SNOMEDCT_2010_1_31:367449005
DOID:12361,SNOMEDCT_2010_1_31:267464006
DOID:12361,MSH:D006111
DOID:12361,OMIM:300351
DOID:12361,SNOMEDCT_2010_1_31:55807009
DOID:12361,OMIM:603388
DOID:12361,SNOMEDCT_2010_1_31:367367004
DOID:2862,MSH:D005955
DOID:2862,UMLS_CUI:C0017758
DOID:2862,OMIM:305900
DOID:1935,MSH:D020788
DOID:1935,UMLS_CUI:C0752166
DOID:1935,SNOMEDCT_2010_1_31:5619004
DOID:1935,OMIM:209900
DOID:8978,SNOMEDCT_2010_1_31:93516008
DOID:8978,SNOMEDCT_2010_1_31:188569008
DOID:8978,UMLS_CUI:C0153764
DOID:8978,ICD9CM:201.55
DOID:14482,NCI:C85003
DOID:14482,SNOMEDCT_2010_1_31:86081009
DOID:14482,SNOMEDCT_2010_1_31:270959002
DOID:14482,SNOMEDCT_2010_1_31:199131000
DOID:14482,SNOMEDCT_2010_1_31:156129002
DOID:14482,SNOMEDCT_2010_1_31:199126002
DOID:14482,UMLS_CUI:C0019343
DOID:14482,MSH:D006559
DOID:13402,SNOMEDCT_2010_1_31:187234008
DOID:13402,SNOMEDCT_2010_1_31:55941000
DOID:13402,UMLS_CUI:C0036203
DOID:13402,NCI:C34996
DOID:2950,UMLS_CUI:C1142183
DOID:2950,NCI:C36066
DOID:2763,UMLS_CUI:C1333477
DOID:2763,NCI:C6065
DOID:8376,UMLS_CUI:C1334783
DOID:8376,NCI:C9172
DOID:1284,UMLS_CUI:C0029801
DOID:1284,ICD9CM:618.89
DOID:1284,ICD9CM:618.8
DOID:10579,SNOMEDCT_2010_1_31:5101009
DOID:10579,SNOMEDCT_2010_1_31:192781003
DOID:10579,UMLS_CUI:C0023520
DOID:10579,ICD9CM:330.0
DOID:10579,NCI:C61253
DOID:10579,SNOMEDCT_2010_1_31:192785007
DOID:6741,UMLS_CUI:C0281267
DOID:6741,NCI:C8287
DOID:2370,ICD9CM:250.4
DOID:2370,SNOMEDCT_2010_1_31:267470000
DOID:2370,SNOMEDCT_2010_1_31:197605007
DOID:2370,UMLS_CUI:C0011881
DOID:2370,SNOMEDCT_2010_1_31:60009009
DOID:2370,SNOMEDCT_2010_1_31:190338009
DOID:2370,SNOMEDCT_2010_1_31:54181000
DOID:2370,NCI:C84417
DOID:2370,SNOMEDCT_2010_1_31:21858001
DOID:2370,SNOMEDCT_2010_1_31:127013003
DOID:2370,MSH:D003928
DOID:6483,UMLS_CUI:C1514910
DOID:6483,NCI:C39956
DOID:1758,UMLS_CUI:C1261318
DOID:1758,SNOMEDCT_2010_1_31:187042003
DOID:1758,ICD9CM:115.05
DOID:5000,UMLS_CUI:C0039132
DOID:5000,MSH:D013591
DOID:5000,SNOMEDCT_2010_1_31:371237000
DOID:266,UMLS_CUI:C1334621
DOID:266,NCI:C7292
DOID:5549,UMLS_CUI:C1332876
DOID:5549,NCI:C7012
DOID:10261,SNOMEDCT_2010_1_31:300132001
DOID:10261,SNOMEDCT_2010_1_31:65668001
DOID:10261,UMLS_CUI:C0155540
DOID:10261,SNOMEDCT_2010_1_31:139633004
DOID:10261,ICD9CM:388.6
DOID:10261,ICD9CM:388.60
DOID:10261,SNOMEDCT_2010_1_31:194403000
DOID:10261,NCI:C35199
DOID:10261,SNOMEDCT_2010_1_31:162364004
DOID:10261,SNOMEDCT_2010_1_31:194405007
DOID:10261,SNOMEDCT_2010_1_31:155250006
DOID:10261,SNOMEDCT_2010_1_31:267676003
DOID:10074,MSH:D006925
DOID:10074,UMLS_CUI:C0020413
DOID:10074,ICD9CM:123.6
DOID:10074,SNOMEDCT_2010_1_31:187153007
DOID:10074,NCI:C84768
DOID:10074,SNOMEDCT_2010_1_31:44917000
DOID:810,UMLS_CUI:C1136321
DOID:810,MSH:D039682
DOID:3627,SNOMEDCT_2010_1_31:195258006
DOID:3627,SNOMEDCT_2010_1_31:195264004
DOID:3627,NCI:C26697
DOID:3627,SNOMEDCT_2010_1_31:67362008
DOID:3627,ICD9CM:441.3
DOID:3627,ICD9CM:441.1
DOID:3627,ICD9CM:441.6
DOID:3627,SNOMEDCT_2010_1_31:155419006
DOID:3627,NCI:C27046
DOID:3627,MSH:D001014
DOID:3627,UMLS_CUI:C0003486
DOID:3627,SNOMEDCT_2010_1_31:73067008
DOID:3627,MSH:D001019
DOID:3627,SNOMEDCT_2010_1_31:14336007
DOID:3627,SNOMEDCT_2010_1_31:155423003
DOID:3627,SNOMEDCT_2010_1_31:155424009
DOID:3627,UMLS_CUI:C0741160
DOID:3627,UMLS_CUI:C0265010
DOID:3627,SNOMEDCT_2010_1_31:195269009
DOID:3627,ICD9CM:441.5
DOID:3627,UMLS_CUI:C0265012
DOID:3627,SNOMEDCT_2010_1_31:195265003
DOID:3627,SNOMEDCT_2010_1_31:195615002
DOID:3627,NCI:C27299
DOID:3627,NCI:C27198
DOID:3627,SNOMEDCT_2010_1_31:34365005
DOID:3627,UMLS_CUI:C1305122
DOID:7032,UMLS_CUI:C0861855
DOID:7032,NCI:C5775
DOID:0050644,ORDO:51608
DOID:0050644,OMIM:208000
DOID:0050644,OMIM:614473
DOID:4091,UMLS_CUI:C0162677
DOID:4091,MSH:D017250
DOID:237,SNOMEDCT_2010_1_31:193526000
DOID:237,UMLS_CUI:C0154932
DOID:237,ICD9CM:364.7
DOID:237,SNOMEDCT_2010_1_31:267624002
DOID:237,SNOMEDCT_2010_1_31:193517003
DOID:13970,UMLS_CUI:C0154376
DOID:13970,ICD9CM:295.72
DOID:4151,NCI:C5453
DOID:4151,UMLS_CUI:C1335975
DOID:12491,UMLS_CUI:C0152179
DOID:12491,SNOMEDCT_2010_1_31:73765005
DOID:12491,ICD9CM:352.3
DOID:12491,NCI:C27591
DOID:12491,MSH:D020421
DOID:3528,UMLS_CUI:C0751843
DOID:3528,MSH:D020243
DOID:11037,SNOMEDCT_2010_1_31:192420000
DOID:11037,SNOMEDCT_2010_1_31:191716000
DOID:11037,UMLS_CUI:C0236795
DOID:11037,ICD9CM:300.12
DOID:11037,SNOMEDCT_2010_1_31:84209002
DOID:11037,MSH:D000647
DOID:3312,SNOMEDCT_2010_1_31:191636007
DOID:3312,UMLS_CUI:C0236780
DOID:3312,SNOMEDCT_2010_1_31:268749008
DOID:3312,SNOMEDCT_2010_1_31:191627008
DOID:3312,MSH:D001714
DOID:3312,SNOMEDCT_2010_1_31:191647000
DOID:3312,ICD9CM:296.80
DOID:3312,SNOMEDCT_2010_1_31:191654006
DOID:3312,SNOMEDCT_2010_1_31:154871001
DOID:3312,SNOMEDCT_2010_1_31:192365005
DOID:3312,SNOMEDCT_2010_1_31:16506000
DOID:3312,SNOMEDCT_2010_1_31:191644007
DOID:3312,SNOMEDCT_2010_1_31:192355004
DOID:3312,EFO:0000289
DOID:3312,NCI:C34423
DOID:3312,UMLS_CUI:C0005587
DOID:3312,SNOMEDCT_2010_1_31:192362008
DOID:3312,SNOMEDCT_2010_1_31:191646009
DOID:3312,SNOMEDCT_2010_1_31:13746004
DOID:3312,SNOMEDCT_2010_1_31:68569003
DOID:3312,UMLS_CUI:C0005586
DOID:3312,UMLS_CUI:C0024713
DOID:6888,NCI:C4830
DOID:6888,UMLS_CUI:C0577692
DOID:6888,SNOMEDCT_2010_1_31:300988009
DOID:8246,UMLS_CUI:C1511321
DOID:8246,NCI:C40404
DOID:10332,UMLS_CUI:C0155310
DOID:10332,SNOMEDCT_2010_1_31:89654006
DOID:10332,ICD9CM:377.53
DOID:10332,SNOMEDCT_2010_1_31:194059004
DOID:10813,UMLS_CUI:C1334921
DOID:10813,NCI:C6074
DOID:11125,SNOMEDCT_2010_1_31:267532001
DOID:11125,UMLS_CUI:C0235604
DOID:11125,SNOMEDCT_2010_1_31:191309003
DOID:11125,SNOMEDCT_2010_1_31:191311007
DOID:11125,ICD9CM:287.1
DOID:14338,ICD9CM:482.1
DOID:14338,SNOMEDCT_2010_1_31:41381004
DOID:14338,UMLS_CUI:C0155860
DOID:2478,UMLS_CUI:C0029534
DOID:2478,ICD9CM:334.3
DOID:10656,UMLS_CUI:C1333092
DOID:10656,NCI:C5492
DOID:6184,UMLS_CUI:C0280097
DOID:6184,NCI:C8099
DOID:5738,UMLS_CUI:C0242006
DOID:5738,NCI:C27701
DOID:5820,UMLS_CUI:C0545080
DOID:5820,NCI:C38661
DOID:5820,MSH:D058617
DOID:5643,UMLS_CUI:C1519828
DOID:5643,NCI:C39872
DOID:3493,MSH:D018279
DOID:3493,SNOMEDCT_2010_1_31:189702009
DOID:3493,SNOMEDCT_2010_1_31:189701002
DOID:3493,UMLS_CUI:C0206696
DOID:3493,SNOMEDCT_2010_1_31:87737001
DOID:3493,NCI:C3774
DOID:2566,SNOMEDCT_2010_1_31:193832003
DOID:2566,SNOMEDCT_2010_1_31:77797009
DOID:2566,MSH:D003317
DOID:2566,ICD9CM:371.50
DOID:2566,ICD9CM:371.5
DOID:2566,NCI:C34512
DOID:2566,SNOMEDCT_2010_1_31:5587004
DOID:2566,UMLS_CUI:C0010036
DOID:2566,SNOMEDCT_2010_1_31:193831005
DOID:2566,UMLS_CUI:C0010035
DOID:2566,SNOMEDCT_2010_1_31:193842001
DOID:10744,ICD9CM:183.3
DOID:10744,UMLS_CUI:C0346866
DOID:10744,SNOMEDCT_2010_1_31:188202001
DOID:10744,SNOMEDCT_2010_1_31:93728003
DOID:3891,MSH:D010927
DOID:3891,SNOMEDCT_2010_1_31:267337006
DOID:3891,SNOMEDCT_2010_1_31:199610002
DOID:3891,UMLS_CUI:C0032051
DOID:3891,SNOMEDCT_2010_1_31:156185006
DOID:3891,SNOMEDCT_2010_1_31:237292005
DOID:122,UMLS_CUI:C0000735
DOID:122,SNOMEDCT_2010_1_31:255060007
DOID:122,SNOMEDCT_2010_1_31:128050000
DOID:122,MSH:D000008
DOID:14735,OMIM:106100
DOID:14735,OMIM:610618
DOID:14735,UMLS_CUI:C0019243
DOID:14735,SNOMEDCT_2010_1_31:82966003
DOID:14735,NCI:C84758
DOID:14735,MSH:D054179
DOID:14548,SNOMEDCT_2010_1_31:302895007
DOID:14548,UMLS_CUI:C0339572
DOID:14548,SNOMEDCT_2010_1_31:193535007
DOID:14548,ICD9CM:365.03
DOID:210,SNOMEDCT_2010_1_31:156663001
DOID:210,SNOMEDCT_2010_1_31:268090002
DOID:210,UMLS_CUI:C0158322
DOID:210,SNOMEDCT_2010_1_31:55260003
DOID:210,ICD9CM:726.73
DOID:210,MSH:D036982
DOID:7986,UMLS_CUI:C1333597
DOID:7986,NCI:C5267
DOID:8828,UMLS_CUI:C1135264
DOID:1233,SNOMEDCT_2010_1_31:248108005
DOID:1233,SNOMEDCT_2010_1_31:154907002
DOID:1233,MSH:D014190
DOID:1233,ICD9CM:302.3
DOID:1233,SNOMEDCT_2010_1_31:63495002
DOID:1233,SNOMEDCT_2010_1_31:268763002
DOID:1233,SNOMEDCT_2010_1_31:192509002
DOID:1233,SNOMEDCT_2010_1_31:191780004
DOID:1233,UMLS_CUI:C0040774
DOID:9749,UMLS_CUI:C0041844
DOID:9749,SNOMEDCT_2010_1_31:82985000
DOID:9749,ICD9CM:455.6
DOID:6344,UMLS_CUI:C1513101
DOID:6344,NCI:C6910
DOID:0050452,OMIM:610377
DOID:0050452,MSH:D054078
DOID:3501,UMLS_CUI:C1332249
DOID:3501,NCI:C6656
DOID:6167,UMLS_CUI:C1514523
DOID:6167,NCI:C39870
DOID:759,SNOMEDCT_2010_1_31:276654001
DOID:759,SNOMEDCT_2010_1_31:268359006
DOID:759,UMLS_CUI:C0000768
DOID:759,SNOMEDCT_2010_1_31:157033002
DOID:759,ICD9CM:740-759.99
DOID:759,SNOMEDCT_2010_1_31:205999005
DOID:759,SNOMEDCT_2010_1_31:205842001
DOID:759,SNOMEDCT_2010_1_31:157028001
DOID:759,SNOMEDCT_2010_1_31:385297003
DOID:759,SNOMEDCT_2010_1_31:112635002
DOID:759,NCI:C2849
DOID:759,SNOMEDCT_2010_1_31:21390004
DOID:759,ICD9CM:759.9
DOID:759,MSH:D000013
DOID:759,OMIM:MTHU021421
DOID:759,SNOMEDCT_2010_1_31:276655000
DOID:759,SNOMEDCT_2010_1_31:157034008
DOID:759,SNOMEDCT_2010_1_31:66091009
DOID:759,SNOMEDCT_2010_1_31:443341004
DOID:759,SNOMEDCT_2010_1_31:107656002
DOID:8916,UMLS_CUI:C0153805
DOID:8916,SNOMEDCT_2010_1_31:94710006
DOID:8916,SNOMEDCT_2010_1_31:188623003
DOID:8916,ICD9CM:202.14
DOID:6432,UMLS_CUI:C0020542
DOID:6432,NCI:C3120
DOID:6432,SNOMEDCT_2010_1_31:266293003
DOID:6432,MSH:D006976
DOID:6432,SNOMEDCT_2010_1_31:155328008
DOID:6432,SNOMEDCT_2010_1_31:70995007
DOID:2061,UMLS_CUI:C1370700
DOID:9837,MSH:D013285
DOID:9837,NCI:C34716
DOID:9837,ICD9CM:378.31
DOID:9837,UMLS_CUI:C0020575
DOID:9837,SNOMEDCT_2010_1_31:194109005
DOID:9837,SNOMEDCT_2010_1_31:40608009
DOID:1134,MSH:D005889
DOID:1134,SNOMEDCT_2010_1_31:59898000
DOID:1134,UMLS_CUI:C1456172
DOID:1134,UMLS_CUI:C0017572
DOID:1134,UMLS_CUI:C0266916
DOID:1134,ICD9CM:523.20
DOID:1134,SNOMEDCT_2010_1_31:4356008
DOID:1134,ICD9CM:523.2
DOID:1134,UMLS_CUI:C1456171
DOID:1134,NCI:C82068
DOID:1134,UMLS_CUI:C1456173
DOID:1134,SNOMEDCT_2010_1_31:155645006
DOID:1134,SNOMEDCT_2010_1_31:196360003
DOID:0050540,OMIM:145900
DOID:6255,UMLS_CUI:C0346302
DOID:6255,NCI:C7461
DOID:6255,SNOMEDCT_2010_1_31:254957009
DOID:6255,OMIM:102200
DOID:6255,MSH:D049912
DOID:5328,UMLS_CUI:C0154808
DOID:5328,SNOMEDCT_2010_1_31:193318009
DOID:5328,ICD9CM:361.00
DOID:5328,SNOMEDCT_2010_1_31:56202001
DOID:5328,SNOMEDCT_2010_1_31:193328000
DOID:5328,ICD9CM:361.0
DOID:11945,UMLS_CUI:C0341733
DOID:11945,SNOMEDCT_2010_1_31:197850006
DOID:11945,NCI:C35405
DOID:3120,UMLS_CUI:C1333754
DOID:3120,NCI:C7130
DOID:905,UMLS_CUI:C0043459
DOID:905,OMIM:214100
DOID:905,SNOMEDCT_2010_1_31:88469006
DOID:905,NCI:C85239
DOID:905,MSH:D015211
DOID:11629,UMLS_CUI:C1456255
DOID:11629,ICD9CM:618.83
DOID:3003,UMLS_CUI:C1112166
DOID:3003,NCI:C5212
DOID:0060058,SNOMEDCT_2010_1_31:188694002
DOID:0060058,UMLS_CUI:C0024299
DOID:0060058,SNOMEDCT_2010_1_31:118600007
DOID:0060058,NCI:C3208
DOID:0060058,SNOMEDCT_2010_1_31:188704004
DOID:0060058,SNOMEDCT_2010_1_31:189965002
DOID:0060058,SNOMEDCT_2010_1_31:21964009
DOID:0060058,MSH:D008223
DOID:0060058,UMLS_CUI:C0598798
DOID:0060058,SNOMEDCT_2010_1_31:414628006
DOID:0060058,SNOMEDCT_2010_1_31:269627002
DOID:0060058,SNOMEDCT_2010_1_31:188676008
DOID:0060058,SNOMEDCT_2010_1_31:189959002
DOID:0060058,SNOMEDCT_2010_1_31:188695001
DOID:13909,SNOMEDCT_2010_1_31:246674000
DOID:13909,UMLS_CUI:C0155016
DOID:13909,MSH:D003117
DOID:13909,SNOMEDCT_2010_1_31:77479002
DOID:13909,ICD9CM:368.52
DOID:4640,UMLS_CUI:C0919797
DOID:4640,NCI:C27333
DOID:2976,UMLS_CUI:C0852683
DOID:2976,NCI:C35605
DOID:10111,UMLS_CUI:C0157047
DOID:10111,ICD9CM:654.71
DOID:2859,UMLS_CUI:C0019021
DOID:2859,MSH:D006445
DOID:2859,NCI:C34675
DOID:2859,SNOMEDCT_2010_1_31:51053007
DOID:5796,UMLS_CUI:C0854796
DOID:5796,NCI:C8641
DOID:12076,UMLS_CUI:C0158936
DOID:12076,ICD9CM:770.2
DOID:12557,MSH:C535604
DOID:12557,OMIM:126800
DOID:12557,MSH:D004370
DOID:12557,SNOMEDCT_2010_1_31:60318001
DOID:12557,OMIM:604356
DOID:12557,ICD9CM:378.71
DOID:12557,NCI:C84678
DOID:12557,UMLS_CUI:C0013261
DOID:6837,UMLS_CUI:C1514905
DOID:6837,NCI:C40018
DOID:7754,UMLS_CUI:C1334443
DOID:7577,UMLS_CUI:C1335303
DOID:7577,NCI:C37256
DOID:4856,UMLS_CUI:C1266178
DOID:4856,SNOMEDCT_2010_1_31:128909006
DOID:4856,NCI:C5419
DOID:14110,SNOMEDCT_2010_1_31:93669004
DOID:14110,SNOMEDCT_2010_1_31:93676009
DOID:14110,SNOMEDCT_2010_1_31:187762000
DOID:14110,ICD9CM:154.2
DOID:14110,UMLS_CUI:C0153446
DOID:14110,UMLS_CUI:C0153445
DOID:14110,SNOMEDCT_2010_1_31:187764004
DOID:14110,SNOMEDCT_2010_1_31:363490009
DOID:14110,SNOMEDCT_2010_1_31:363352004
DOID:1510,SNOMEDCT_2010_1_31:191770003
DOID:1510,UMLS_CUI:C0029707
DOID:1510,SNOMEDCT_2010_1_31:191776009
DOID:1510,ICD9CM:301.8
DOID:1510,SNOMEDCT_2010_1_31:268759009
DOID:1510,SNOMEDCT_2010_1_31:268635005
DOID:1510,ICD9CM:301.89
DOID:12164,UMLS_CUI:C0154855
DOID:12164,SNOMEDCT_2010_1_31:37075008
DOID:12164,ICD9CM:362.62
DOID:5213,NCI:C84636
DOID:5213,SNOMEDCT_2010_1_31:128209004
DOID:5213,UMLS_CUI:C0393819
DOID:5213,MSH:D020277
DOID:1323,ICD9CM:162
DOID:1323,SNOMEDCT_2010_1_31:187852000
DOID:1323,UMLS_CUI:C0153488
DOID:1731,ICD9CM:115.9
DOID:1731,SNOMEDCT_2010_1_31:12962009
DOID:1731,UMLS_CUI:C0035288
DOID:1731,NCI:C77201
DOID:1731,ICD9CM:115
DOID:1731,SNOMEDCT_2010_1_31:187482000
DOID:1731,MSH:D006660
DOID:1731,SNOMEDCT_2010_1_31:187063001
DOID:1731,SNOMEDCT_2010_1_31:154408001
DOID:1731,SNOMEDCT_2010_1_31:187055002
DOID:1731,UMLS_CUI:C0019655
DOID:1731,SNOMEDCT_2010_1_31:266218008
DOID:1731,SNOMEDCT_2010_1_31:187056001
DOID:5915,UMLS_CUI:C1334268
DOID:7665,UMLS_CUI:C1518355
DOID:7665,NCI:C39991
DOID:771,UMLS_CUI:C1335765
DOID:771,NCI:C7061
DOID:4944,UMLS_CUI:C1332166
DOID:4944,NCI:C9296
DOID:5301,UMLS_CUI:C1333591
DOID:5301,NCI:C6280
DOID:7471,UMLS_CUI:C1333268
DOID:7471,NCI:C7576
DOID:7930,UMLS_CUI:C1515305
DOID:7930,NCI:C39926
DOID:3918,UMLS_CUI:C0341486
DOID:3918,SNOMEDCT_2010_1_31:235967003
DOID:3918,NCI:C4374
DOID:10591,SNOMEDCT_2010_1_31:198972006
DOID:10591,SNOMEDCT_2010_1_31:398254007
DOID:10591,SNOMEDCT_2010_1_31:6758009
DOID:10591,SNOMEDCT_2010_1_31:288201007
DOID:10591,SNOMEDCT_2010_1_31:156106005
DOID:10591,SNOMEDCT_2010_1_31:267307002
DOID:10591,NCI:C34943
DOID:10591,SNOMEDCT_2010_1_31:237280005
DOID:10591,OMIM:609404
DOID:10591,SNOMEDCT_2010_1_31:15394000
DOID:10591,ICD10CM:Q11
DOID:10591,SNOMEDCT_2010_1_31:48194001
DOID:10591,SNOMEDCT_2010_1_31:308551004
DOID:10591,NCI:C85021
DOID:10591,OMIM:189800
DOID:10591,SNOMEDCT_2010_1_31:267306006
DOID:10591,ICD9CM:642.4
DOID:10591,SNOMEDCT_2010_1_31:156112000
DOID:10591,OMIM:609402
DOID:10591,SNOMEDCT_2010_1_31:199011002
DOID:10591,UMLS_CUI:C0032914
DOID:10591,UMLS_CUI:C0340274
DOID:10591,SNOMEDCT_2010_1_31:156109003
DOID:10591,OMIM:609403
DOID:10591,SNOMEDCT_2010_1_31:46764007
DOID:10591,ORDO:275555
DOID:10591,OMIM:614592
DOID:10591,SNOMEDCT_2010_1_31:198969004
DOID:10591,SNOMEDCT_2010_1_31:30354006
DOID:10591,MSH:D011225
DOID:10591,SNOMEDCT_2010_1_31:198979002
DOID:10435,UMLS_CUI:C0155439
DOID:10435,ICD9CM:382.02
DOID:8238,UMLS_CUI:C0813148
DOID:8238,NCI:C4006
DOID:8020,UMLS_CUI:C0334422
DOID:8020,SNOMEDCT_2010_1_31:34550005
DOID:8020,SNOMEDCT_2010_1_31:189745002
DOID:8020,NCI:C4223
DOID:9970,SNOMEDCT_2010_1_31:414915002
DOID:9970,SNOMEDCT_2010_1_31:190963004
DOID:9970,UMLS_CUI:C0028754
DOID:9970,SNOMEDCT_2010_1_31:414916001
DOID:9970,SNOMEDCT_2010_1_31:154776002
DOID:9970,MSH:D009765
DOID:9970,ICD9CM:278.00
DOID:9970,NCI:C3283
DOID:9970,OMIM:601665
DOID:9970,EFO:0001073
DOID:9970,SNOMEDCT_2010_1_31:5476005
DOID:12265,SNOMEDCT_2010_1_31:155970008
DOID:12265,SNOMEDCT_2010_1_31:266649009
DOID:12265,SNOMEDCT_2010_1_31:198140009
DOID:12265,SNOMEDCT_2010_1_31:198142001
DOID:12265,ICD9CM:614.1
DOID:12265,UMLS_CUI:C0156328
DOID:12265,SNOMEDCT_2010_1_31:198146003
DOID:11338,SNOMEDCT_2010_1_31:154312006
DOID:11338,SNOMEDCT_2010_1_31:276202003
DOID:11338,MSH:D013742
DOID:11338,SNOMEDCT_2010_1_31:76902006
DOID:11338,NCI:C85185
DOID:11338,UMLS_CUI:C0039614
DOID:11338,ICD9CM:037
DOID:1990,UMLS_CUI:C0948134
DOID:4353,SNOMEDCT_2010_1_31:267719008
DOID:4353,UMLS_CUI:C0271100
DOID:4353,SNOMEDCT_2010_1_31:193481009
DOID:4353,SNOMEDCT_2010_1_31:68575007
DOID:4353,NCI:C35775
DOID:4353,SNOMEDCT_2010_1_31:155116005
DOID:8519,UMLS_CUI:C0154529
DOID:8519,ICD9CM:305.43
DOID:9036,SNOMEDCT_2010_1_31:363379000
DOID:9036,SNOMEDCT_2010_1_31:93949007
DOID:9036,NCI:C3525
DOID:9036,UMLS_CUI:C0747273
DOID:9036,ICD9CM:142.0
DOID:9036,MSH:D010307
DOID:12166,UMLS_CUI:C0154854
DOID:12166,SNOMEDCT_2010_1_31:69134001
DOID:12166,ICD9CM:362.61
DOID:4659,UMLS_CUI:C0272202
DOID:4659,NCI:C7136
DOID:4659,MSH:D034801
DOID:4659,SNOMEDCT_2010_1_31:63175003
DOID:8607,SNOMEDCT_2010_1_31:43891009
DOID:8607,ICD9CM:054.6
DOID:8607,UMLS_CUI:C0153042
DOID:5399,SNOMEDCT_2010_1_31:32434004
DOID:5399,SNOMEDCT_2010_1_31:7238003
DOID:5399,MSH:D011648
DOID:5399,UMLS_CUI:C0034049
DOID:5399,UMLS_CUI:C0206676
DOID:10329,NCI:C27026
DOID:10329,UMLS_CUI:C0238377
DOID:10329,SNOMEDCT_2010_1_31:73144008
DOID:13380,UMLS_CUI:C0156252
DOID:13380,ICD9CM:590.11
DOID:2451,UMLS_CUI:C0242666
DOID:2451,SNOMEDCT_2010_1_31:1563006
DOID:2451,MSH:D018455
DOID:12634,UMLS_CUI:C0338434
